date,drug_id,location_id,demand_qty,fulfilled_qty,stockout_flag
2026-11-26,5,4,43,43,0
2026-11-26,5,5,55,55,0
2026-11-26,6,1,160,160,0
2026-11-26,6,2,192,192,0
2026-11-26,6,3,137,137,0
2026-11-26,6,4,170,170,0
2026-11-26,6,5,169,169,0
2026-11-26,7,1,53,53,0
2026-11-26,7,2,58,58,0
2026-11-26,7,3,41,41,0
2026-11-26,7,4,46,46,0
2026-11-26,7,5,32,32,0
2026-11-26,8,1,117,117,0
2026-11-26,8,2,157,21,1
2026-11-26,8,3,93,93,0
2026-11-26,8,4,100,100,0
2026-11-26,8,5,120,120,0
2026-11-26,9,1,145,145,0
2026-11-26,9,2,157,157,0
2026-11-26,9,3,107,107,0
2026-11-26,9,4,119,119,0
2026-11-26,9,5,122,122,0
2026-11-26,10,1,97,0,1
2026-11-26,10,2,102,102,0
2026-11-26,10,3,79,79,0
2026-11-26,10,4,101,101,0
2026-11-26,10,5,85,85,0
2026-11-26,11,1,92,92,0
2026-11-26,11,2,104,84,1
2026-11-26,11,3,68,68,0
2026-11-26,11,4,75,75,0
2026-11-26,11,5,70,70,0
2026-11-26,12,1,94,94,0
2026-11-26,12,2,127,127,0
2026-11-26,12,3,81,81,0
2026-11-26,12,4,102,102,0
2026-11-26,12,5,94,94,0
2026-11-26,13,1,97,97,0
2026-11-26,13,2,97,97,0
2026-11-26,13,3,72,72,0
2026-11-26,13,4,65,65,0
2026-11-26,13,5,79,0,1
2026-11-26,14,1,178,178,0
2026-11-26,14,2,223,223,0
2026-11-26,14,3,144,144,0
2026-11-26,14,4,171,171,0
2026-11-26,14,5,163,163,0
2026-11-26,15,1,107,107,0
2026-11-26,15,2,126,126,0
2026-11-26,15,3,81,81,0
2026-11-26,15,4,94,94,0
2026-11-26,15,5,122,122,0
2026-11-26,16,1,57,57,0
2026-11-26,16,2,74,74,0
2026-11-26,16,3,42,42,0
2026-11-26,16,4,45,45,0
2026-11-26,16,5,53,53,0
2026-11-26,17,1,52,52,0
2026-11-26,17,2,76,76,0
2026-11-26,17,3,50,50,0
2026-11-26,17,4,61,61,0
2026-11-26,17,5,55,55,0
2026-11-26,18,1,169,169,0
2026-11-26,18,2,165,165,0
2026-11-26,18,3,136,136,0
2026-11-26,18,4,118,118,0
2026-11-26,18,5,134,134,0
2026-11-26,19,1,160,160,0
2026-11-26,19,2,171,171,0
2026-11-26,19,3,133,133,0
2026-11-26,19,4,134,134,0
2026-11-26,19,5,132,132,0
2026-11-26,20,1,91,91,0
2026-11-26,20,2,106,106,0
2026-11-26,20,3,66,66,0
2026-11-26,20,4,83,83,0
2026-11-26,20,5,78,78,0
2026-11-26,21,1,142,142,0
2026-11-26,21,2,172,172,0
2026-11-26,21,3,117,117,0
2026-11-26,21,4,139,139,0
2026-11-26,21,5,145,145,0
2026-11-26,22,1,44,44,0
2026-11-26,22,2,44,44,0
2026-11-26,22,3,19,19,0
2026-11-26,22,4,25,25,0
2026-11-26,22,5,38,38,0
2026-11-26,23,1,124,124,0
2026-11-26,23,2,110,110,0
2026-11-26,23,3,90,90,0
2026-11-26,23,4,104,104,0
2026-11-26,23,5,82,82,0
2026-11-26,24,1,108,108,0
2026-11-26,24,2,126,104,1
2026-11-26,24,3,72,72,0
2026-11-26,24,4,73,73,0
2026-11-26,24,5,96,96,0
2026-11-26,25,1,123,123,0
2026-11-26,25,2,152,152,0
2026-11-26,25,3,106,106,0
2026-11-26,25,4,115,76,1
2026-11-26,25,5,147,147,0
2026-11-27,1,1,116,116,0
2026-11-27,1,2,166,166,0
2026-11-27,1,3,106,106,0
2026-11-27,1,4,113,113,0
2026-11-27,1,5,119,119,0
2026-11-27,2,1,91,91,0
2026-11-27,2,2,99,99,0
2026-11-27,2,3,76,76,0
2026-11-27,2,4,74,74,0
2026-11-27,2,5,101,101,0
2026-11-27,3,1,137,137,0
2026-11-27,3,2,159,159,0
2026-11-27,3,3,95,71,1
2026-11-27,3,4,131,131,0
2026-11-27,3,5,114,114,0
2026-11-27,4,1,136,136,0
2026-11-27,4,2,156,156,0
2026-11-27,4,3,111,111,0
2026-11-27,4,4,123,123,0
2026-11-27,4,5,137,137,0
2026-11-27,5,1,64,64,0
2026-11-27,5,2,68,68,0
2026-11-27,5,3,46,46,0
2026-11-27,5,4,50,50,0
2026-11-27,5,5,58,58,0
2026-11-27,6,1,170,170,0
2026-11-27,6,2,192,192,0
2026-11-27,6,3,115,115,0
2026-11-27,6,4,159,159,0
2026-11-27,6,5,155,155,0
2026-11-27,7,1,45,45,0
2026-11-27,7,2,46,46,0
2026-11-27,7,3,34,34,0
2026-11-27,7,4,41,41,0
2026-11-27,7,5,47,47,0
2026-11-27,8,1,113,113,0
2026-11-27,8,2,130,0,1
2026-11-27,8,3,90,90,0
2026-11-27,8,4,84,84,0
2026-11-27,8,5,119,119,0
2026-11-27,9,1,115,115,0
2026-11-27,9,2,169,169,0
2026-11-27,9,3,97,97,0
2026-11-27,9,4,81,81,0
2026-11-27,9,5,184,184,0
2026-11-27,10,1,93,93,0
2026-11-27,10,2,109,109,0
2026-11-27,10,3,86,86,0
2026-11-27,10,4,80,80,0
2026-11-27,10,5,73,73,0
2026-11-27,11,1,97,97,0
2026-11-27,11,2,99,0,1
2026-11-27,11,3,77,77,0
2026-11-27,11,4,75,75,0
2026-11-27,11,5,80,80,0
2026-11-27,12,1,94,94,0
2026-11-27,12,2,143,143,0
2026-11-27,12,3,68,68,0
2026-11-27,12,4,85,85,0
2026-11-27,12,5,88,88,0
2026-11-27,13,1,76,71,1
2026-11-27,13,2,135,135,0
2026-11-27,13,3,70,70,0
2026-11-27,13,4,71,71,0
2026-11-27,13,5,68,0,1
2026-11-27,14,1,181,181,0
2026-11-27,14,2,205,205,0
2026-11-27,14,3,143,143,0
2026-11-27,14,4,149,149,0
2026-11-27,14,5,182,182,0
2026-11-27,15,1,98,98,0
2026-11-27,15,2,122,122,0
2026-11-27,15,3,86,86,0
2026-11-27,15,4,95,95,0
2026-11-27,15,5,97,97,0
2026-11-27,16,1,43,43,0
2026-11-27,16,2,69,69,0
2026-11-27,16,3,46,46,0
2026-11-27,16,4,54,54,0
2026-11-27,16,5,42,42,0
2026-11-27,17,1,55,55,0
2026-11-27,17,2,62,62,0
2026-11-27,17,3,44,44,0
2026-11-27,17,4,53,53,0
2026-11-27,17,5,54,54,0
2026-11-27,18,1,162,162,0
2026-11-27,18,2,170,170,0
2026-11-27,18,3,120,120,0
2026-11-27,18,4,145,145,0
2026-11-27,18,5,197,197,0
2026-11-27,19,1,150,150,0
2026-11-27,19,2,177,177,0
2026-11-27,19,3,125,125,0
2026-11-27,19,4,146,146,0
2026-11-27,19,5,140,140,0
2026-11-27,20,1,92,92,0
2026-11-27,20,2,99,99,0
2026-11-27,20,3,65,65,0
2026-11-27,20,4,86,86,0
2026-11-27,20,5,85,85,0
2026-11-27,21,1,184,184,0
2026-11-27,21,2,188,188,0
2026-11-27,21,3,178,178,0
2026-11-27,21,4,154,154,0
2026-11-27,21,5,119,119,0
2026-11-27,22,1,30,30,0
2026-11-27,22,2,46,46,0
2026-11-27,22,3,33,33,0
2026-11-27,22,4,26,26,0
2026-11-27,22,5,31,31,0
2026-11-27,23,1,118,118,0
2026-11-27,23,2,179,179,0
2026-11-27,23,3,130,130,0
2026-11-27,23,4,105,105,0
2026-11-27,23,5,122,122,0
2026-11-27,24,1,89,89,0
2026-11-27,24,2,113,0,1
2026-11-27,24,3,68,68,0
2026-11-27,24,4,87,87,0
2026-11-27,24,5,97,97,0
2026-11-27,25,1,146,146,0
2026-11-27,25,2,119,119,0
2026-11-27,25,3,113,113,0
2026-11-27,25,4,91,0,1
2026-11-27,25,5,117,117,0
2026-11-28,1,1,145,145,0
2026-11-28,1,2,174,174,0
2026-11-28,1,3,104,104,0
2026-11-28,1,4,111,111,0
2026-11-28,1,5,106,106,0
2026-11-28,2,1,96,96,0
2026-11-28,2,2,113,113,0
2026-11-28,2,3,85,85,0
2026-11-28,2,4,84,84,0
2026-11-28,2,5,86,86,0
2026-11-28,3,1,139,139,0
2026-11-28,3,2,169,169,0
2026-11-28,3,3,116,0,1
2026-11-28,3,4,114,114,0
2026-11-28,3,5,149,149,0
2026-11-28,4,1,140,140,0
2026-11-28,4,2,194,194,0
2026-11-28,4,3,113,113,0
2026-11-28,4,4,138,138,0
2026-11-28,4,5,156,156,0
2026-11-28,5,1,65,65,0
2026-11-28,5,2,61,61,0
2026-11-28,5,3,37,37,0
2026-11-28,5,4,49,49,0
2026-11-28,5,5,71,71,0
2026-11-28,6,1,142,142,0
2026-11-28,6,2,208,208,0
2026-11-28,6,3,151,151,0
2026-11-28,6,4,135,135,0
2026-11-28,6,5,127,127,0
2026-11-28,7,1,52,52,0
2026-11-28,7,2,38,38,0
2026-11-28,7,3,42,42,0
2026-11-28,7,4,41,41,0
2026-11-28,7,5,62,62,0
2026-11-28,8,1,107,107,0
2026-11-28,8,2,130,0,1
2026-11-28,8,3,90,90,0
2026-11-28,8,4,89,89,0
2026-11-28,8,5,88,88,0
2026-11-28,9,1,133,133,0
2026-11-28,9,2,160,160,0
2026-11-28,9,3,103,103,0
2026-11-28,9,4,120,120,0
2026-11-28,9,5,125,125,0
2026-11-28,10,1,89,89,0
2026-11-28,10,2,96,96,0
2026-11-28,10,3,59,59,0
2026-11-28,10,4,76,76,0
2026-11-28,10,5,132,132,0
2026-11-28,11,1,89,89,0
2026-11-28,11,2,98,98,0
2026-11-28,11,3,63,63,0
2026-11-28,11,4,109,109,0
2026-11-28,11,5,85,85,0
2026-11-28,12,1,114,114,0
2026-11-28,12,2,144,144,0
2026-11-28,12,3,86,86,0
2026-11-28,12,4,100,100,0
2026-11-28,12,5,105,105,0
2026-11-28,13,1,98,0,1
2026-11-28,13,2,105,105,0
2026-11-28,13,3,64,64,0
2026-11-28,13,4,85,85,0
2026-11-28,13,5,71,71,0
2026-11-28,14,1,144,144,0
2026-11-28,14,2,198,198,0
2026-11-28,14,3,130,130,0
2026-11-28,14,4,160,160,0
2026-11-28,14,5,224,224,0
2026-11-28,15,1,110,110,0
2026-11-28,15,2,133,133,0
2026-11-28,15,3,76,76,0
2026-11-28,15,4,108,108,0
2026-11-28,15,5,91,91,0
2026-11-28,16,1,42,42,0
2026-11-28,16,2,75,75,0
2026-11-28,16,3,40,40,0
2026-11-28,16,4,53,53,0
2026-11-28,16,5,42,42,0
2026-11-28,17,1,75,75,0
2026-11-28,17,2,64,64,0
2026-11-28,17,3,57,57,0
2026-11-28,17,4,48,48,0
2026-11-28,17,5,56,56,0
2026-11-28,18,1,146,146,0
2026-11-28,18,2,211,211,0
2026-11-28,18,3,120,120,0
2026-11-28,18,4,144,144,0
2026-11-28,18,5,159,159,0
2026-11-28,19,1,156,156,0
2026-11-28,19,2,193,193,0
2026-11-28,19,3,129,129,0
2026-11-28,19,4,123,123,0
2026-11-28,19,5,141,141,0
2026-11-28,20,1,96,96,0
2026-11-28,20,2,92,92,0
2026-11-28,20,3,83,83,0
2026-11-28,20,4,84,84,0
2026-11-28,20,5,81,81,0
2026-11-28,21,1,152,152,0
2026-11-28,21,2,179,179,0
2026-11-28,21,3,116,116,0
2026-11-28,21,4,134,134,0
2026-11-28,21,5,135,135,0
2026-11-28,22,1,32,32,0
2026-11-28,22,2,49,49,0
2026-11-28,22,3,33,33,0
2026-11-28,22,4,31,31,0
2026-11-28,22,5,41,41,0
2026-11-28,23,1,118,118,0
2026-11-28,23,2,127,127,0
2026-11-28,23,3,102,102,0
2026-11-28,23,4,92,92,0
2026-11-28,23,5,95,95,0
2026-11-28,24,1,103,103,0
2026-11-28,24,2,139,139,0
2026-11-28,24,3,96,96,0
2026-11-28,24,4,93,93,0
2026-11-28,24,5,101,101,0
2026-11-28,25,1,122,122,0
2026-11-28,25,2,220,220,0
2026-11-28,25,3,103,103,0
2026-11-28,25,4,117,0,1
2026-11-28,25,5,123,123,0
2026-11-29,1,1,129,129,0
2026-11-29,1,2,162,162,0
2026-11-29,1,3,96,96,0
2026-11-29,1,4,145,145,0
2026-11-29,1,5,178,178,0
2026-11-29,2,1,92,92,0
2026-11-29,2,2,125,125,0
2026-11-29,2,3,85,85,0
2026-11-29,2,4,85,85,0
2026-11-29,2,5,79,79,0
2026-11-29,3,1,129,129,0
2026-11-29,3,2,163,163,0
2026-11-29,3,3,113,0,1
2026-11-29,3,4,117,117,0
2026-11-29,3,5,134,134,0
2026-11-29,4,1,159,159,0
2026-11-29,4,2,244,244,0
2026-11-29,4,3,115,115,0
2026-11-29,4,4,126,126,0
2026-11-29,4,5,134,134,0
2026-11-29,5,1,58,58,0
2026-11-29,5,2,60,60,0
2026-11-29,5,3,53,53,0
2026-11-29,5,4,57,57,0
2026-11-29,5,5,58,58,0
2026-11-29,6,1,170,170,0
2026-11-29,6,2,223,223,0
2026-11-29,6,3,123,123,0
2026-11-29,6,4,165,165,0
2026-11-29,6,5,154,154,0
2026-11-29,7,1,57,57,0
2026-11-29,7,2,56,56,0
2026-11-29,7,3,54,54,0
2026-11-29,7,4,53,53,0
2026-11-29,7,5,39,39,0
2026-11-29,8,1,151,151,0
2026-11-29,8,2,123,0,1
2026-11-29,8,3,98,98,0
2026-11-29,8,4,117,117,0
2026-11-29,8,5,107,107,0
2026-11-29,9,1,117,117,0
2026-11-29,9,2,160,160,0
2026-11-29,9,3,107,107,0
2026-11-29,9,4,122,122,0
2026-11-29,9,5,146,146,0
2026-11-29,10,1,75,75,0
2026-11-29,10,2,85,85,0
2026-11-29,10,3,72,72,0
2026-11-29,10,4,78,78,0
2026-11-29,10,5,71,71,0
2026-11-29,11,1,80,80,0
2026-11-29,11,2,92,92,0
2026-11-29,11,3,60,60,0
2026-11-29,11,4,67,67,0
2026-11-29,11,5,95,95,0
2026-11-29,12,1,101,101,0
2026-11-29,12,2,128,128,0
2026-11-29,12,3,77,77,0
2026-11-29,12,4,91,91,0
2026-11-29,12,5,77,77,0
2026-11-29,13,1,77,0,1
2026-11-29,13,2,109,109,0
2026-11-29,13,3,76,76,0
2026-11-29,13,4,86,86,0
2026-11-29,13,5,77,77,0
2026-11-29,14,1,172,172,0
2026-11-29,14,2,208,208,0
2026-11-29,14,3,147,147,0
2026-11-29,14,4,168,168,0
2026-11-29,14,5,131,131,0
2026-11-29,15,1,109,109,0
2026-11-29,15,2,112,38,1
2026-11-29,15,3,82,82,0
2026-11-29,15,4,87,87,0
2026-11-29,15,5,101,101,0
2026-11-29,16,1,54,54,0
2026-11-29,16,2,71,71,0
2026-11-29,16,3,32,32,0
2026-11-29,16,4,43,43,0
2026-11-29,16,5,49,49,0
2026-11-29,17,1,52,52,0
2026-11-29,17,2,63,63,0
2026-11-29,17,3,45,45,0
2026-11-29,17,4,53,53,0
2026-11-29,17,5,56,56,0
2026-11-29,18,1,132,132,0
2026-11-29,18,2,194,194,0
2026-11-29,18,3,115,115,0
2026-11-29,18,4,150,150,0
2026-11-29,18,5,148,148,0
2026-11-29,19,1,167,167,0
2026-11-29,19,2,169,169,0
2026-11-29,19,3,141,141,0
2026-11-29,19,4,139,139,0
2026-11-29,19,5,139,139,0
2026-11-29,20,1,94,94,0
2026-11-29,20,2,99,99,0
2026-11-29,20,3,73,73,0
2026-11-29,20,4,78,78,0
2026-11-29,20,5,75,75,0
2026-11-29,21,1,137,137,0
2026-11-29,21,2,184,184,0
2026-11-29,21,3,111,111,0
2026-11-29,21,4,138,138,0
2026-11-29,21,5,131,131,0
2026-11-29,22,1,33,33,0
2026-11-29,22,2,48,48,0
2026-11-29,22,3,28,28,0
2026-11-29,22,4,51,51,0
2026-11-29,22,5,30,30,0
2026-11-29,23,1,100,100,0
2026-11-29,23,2,131,131,0
2026-11-29,23,3,87,87,0
2026-11-29,23,4,101,101,0
2026-11-29,23,5,114,114,0
2026-11-29,24,1,110,110,0
2026-11-29,24,2,136,136,0
2026-11-29,24,3,78,78,0
2026-11-29,24,4,73,73,0
2026-11-29,24,5,97,97,0
2026-11-29,25,1,112,112,0
2026-11-29,25,2,180,180,0
2026-11-29,25,3,106,106,0
2026-11-29,25,4,128,0,1
2026-11-29,25,5,148,139,1
2026-11-30,1,1,126,126,0
2026-11-30,1,2,159,159,0
2026-11-30,1,3,99,99,0
2026-11-30,1,4,122,122,0
2026-11-30,1,5,125,125,0
2026-11-30,2,1,80,80,0
2026-11-30,2,2,139,139,0
2026-11-30,2,3,84,84,0
2026-11-30,2,4,86,86,0
2026-11-30,2,5,83,83,0
2026-11-30,3,1,128,128,0
2026-11-30,3,2,182,182,0
2026-11-30,3,3,108,0,1
2026-11-30,3,4,110,110,0
2026-11-30,3,5,120,97,1
2026-11-30,4,1,147,147,0
2026-11-30,4,2,172,172,0
2026-11-30,4,3,131,131,0
2026-11-30,4,4,128,128,0
2026-11-30,4,5,131,131,0
2026-11-30,5,1,48,48,0
2026-11-30,5,2,73,73,0
2026-11-30,5,3,51,51,0
2026-11-30,5,4,52,52,0
2026-11-30,5,5,57,57,0
2026-11-30,6,1,153,141,1
2026-11-30,6,2,205,205,0
2026-11-30,6,3,166,166,0
2026-11-30,6,4,174,174,0
2026-11-30,6,5,168,168,0
2026-11-30,7,1,46,46,0
2026-11-30,7,2,61,61,0
2026-11-30,7,3,33,33,0
2026-11-30,7,4,40,40,0
2026-11-30,7,5,45,45,0
2026-11-30,8,1,116,116,0
2026-11-30,8,2,143,0,1
2026-11-30,8,3,83,83,0
2026-11-30,8,4,118,118,0
2026-11-30,8,5,112,109,1
2026-11-30,9,1,121,121,0
2026-11-30,9,2,166,166,0
2026-11-30,9,3,105,105,0
2026-11-30,9,4,124,124,0
2026-11-30,9,5,103,103,0
2026-11-30,10,1,98,98,0
2026-11-30,10,2,77,77,0
2026-11-30,10,3,64,64,0
2026-11-30,10,4,76,76,0
2026-11-30,10,5,70,70,0
2026-11-30,11,1,85,85,0
2026-11-30,11,2,104,104,0
2026-11-30,11,3,65,4,1
2026-11-30,11,4,92,9,1
2026-11-30,11,5,82,82,0
2026-11-30,12,1,102,83,1
2026-11-30,12,2,119,119,0
2026-11-30,12,3,83,83,0
2026-11-30,12,4,74,74,0
2026-11-30,12,5,97,97,0
2026-11-30,13,1,80,80,0
2026-11-30,13,2,89,89,0
2026-11-30,13,3,52,52,0
2026-11-30,13,4,95,95,0
2026-11-30,13,5,96,96,0
2026-11-30,14,1,173,173,0
2026-11-30,14,2,197,197,0
2026-11-30,14,3,137,137,0
2026-11-30,14,4,149,149,0
2026-11-30,14,5,156,30,1
2026-11-30,15,1,121,121,0
2026-11-30,15,2,106,106,0
2026-11-30,15,3,68,68,0
2026-11-30,15,4,92,92,0
2026-11-30,15,5,86,86,0
2026-11-30,16,1,60,60,0
2026-11-30,16,2,72,72,0
2026-11-30,16,3,44,44,0
2026-11-30,16,4,50,50,0
2026-11-30,16,5,41,41,0
2026-11-30,17,1,58,58,0
2026-11-30,17,2,60,60,0
2026-11-30,17,3,41,41,0
2026-11-30,17,4,58,58,0
2026-11-30,17,5,49,49,0
2026-11-30,18,1,170,170,0
2026-11-30,18,2,169,169,0
2026-11-30,18,3,119,119,0
2026-11-30,18,4,152,152,0
2026-11-30,18,5,138,138,0
2026-11-30,19,1,155,155,0
2026-11-30,19,2,188,188,0
2026-11-30,19,3,156,156,0
2026-11-30,19,4,143,143,0
2026-11-30,19,5,169,169,0
2026-11-30,20,1,89,89,0
2026-11-30,20,2,110,110,0
2026-11-30,20,3,52,52,0
2026-11-30,20,4,84,84,0
2026-11-30,20,5,74,74,0
2026-11-30,21,1,149,149,0
2026-11-30,21,2,174,174,0
2026-11-30,21,3,105,105,0
2026-11-30,21,4,133,57,1
2026-11-30,21,5,157,157,0
2026-11-30,22,1,41,41,0
2026-11-30,22,2,56,56,0
2026-11-30,22,3,27,27,0
2026-11-30,22,4,38,38,0
2026-11-30,22,5,36,36,0
2026-11-30,23,1,115,115,0
2026-11-30,23,2,126,126,0
2026-11-30,23,3,145,145,0
2026-11-30,23,4,101,101,0
2026-11-30,23,5,106,106,0
2026-11-30,24,1,107,107,0
2026-11-30,24,2,136,136,0
2026-11-30,24,3,94,94,0
2026-11-30,24,4,81,81,0
2026-11-30,24,5,98,98,0
2026-11-30,25,1,138,138,0
2026-11-30,25,2,136,136,0
2026-11-30,25,3,78,78,0
2026-11-30,25,4,131,131,0
2026-11-30,25,5,127,0,1
2026-12-01,1,1,148,148,0
2026-12-01,1,2,149,149,0
2026-12-01,1,3,100,100,0
2026-12-01,1,4,121,121,0
2026-12-01,1,5,172,172,0
2026-12-01,2,1,104,104,0
2026-12-01,2,2,114,114,0
2026-12-01,2,3,71,71,0
2026-12-01,2,4,86,86,0
2026-12-01,2,5,80,80,0
2026-12-01,3,1,126,126,0
2026-12-01,3,2,177,177,0
2026-12-01,3,3,103,0,1
2026-12-01,3,4,127,82,1
2026-12-01,3,5,128,0,1
2026-12-01,4,1,167,167,0
2026-12-01,4,2,175,175,0
2026-12-01,4,3,96,96,0
2026-12-01,4,4,134,134,0
2026-12-01,4,5,182,182,0
2026-12-01,5,1,68,68,0
2026-12-01,5,2,87,87,0
2026-12-01,5,3,63,63,0
2026-12-01,5,4,51,51,0
2026-12-01,5,5,87,87,0
2026-12-01,6,1,255,0,1
2026-12-01,6,2,185,185,0
2026-12-01,6,3,129,129,0
2026-12-01,6,4,154,154,0
2026-12-01,6,5,178,178,0
2026-12-01,7,1,43,43,0
2026-12-01,7,2,57,57,0
2026-12-01,7,3,31,31,0
2026-12-01,7,4,47,47,0
2026-12-01,7,5,36,36,0
2026-12-01,8,1,129,129,0
2026-12-01,8,2,137,0,1
2026-12-01,8,3,96,96,0
2026-12-01,8,4,114,114,0
2026-12-01,8,5,117,0,1
2026-12-01,9,1,150,150,0
2026-12-01,9,2,152,152,0
2026-12-01,9,3,115,115,0
2026-12-01,9,4,133,133,0
2026-12-01,9,5,123,123,0
2026-12-01,10,1,91,91,0
2026-12-01,10,2,88,88,0
2026-12-01,10,3,79,79,0
2026-12-01,10,4,73,73,0
2026-12-01,10,5,80,80,0
2026-12-01,11,1,74,74,0
2026-12-01,11,2,141,141,0
2026-12-01,11,3,76,0,1
2026-12-01,11,4,81,81,0
2026-12-01,11,5,81,81,0
2026-12-01,12,1,84,0,1
2026-12-01,12,2,130,130,0
2026-12-01,12,3,86,81,1
2026-12-01,12,4,97,97,0
2026-12-01,12,5,107,107,0
2026-12-01,13,1,88,88,0
2026-12-01,13,2,114,114,0
2026-12-01,13,3,49,49,0
2026-12-01,13,4,78,78,0
2026-12-01,13,5,89,89,0
2026-12-01,14,1,157,157,0
2026-12-01,14,2,212,38,1
2026-12-01,14,3,128,128,0
2026-12-01,14,4,142,82,1
2026-12-01,14,5,169,169,0
2026-12-01,15,1,108,108,0
2026-12-01,15,2,111,111,0
2026-12-01,15,3,128,128,0
2026-12-01,15,4,94,94,0
2026-12-01,15,5,91,91,0
2026-12-01,16,1,51,51,0
2026-12-01,16,2,54,54,0
2026-12-01,16,3,43,20,1
2026-12-01,16,4,43,43,0
2026-12-01,16,5,45,45,0
2026-12-01,17,1,55,55,0
2026-12-01,17,2,59,59,0
2026-12-01,17,3,49,49,0
2026-12-01,17,4,51,51,0
2026-12-01,17,5,58,58,0
2026-12-01,18,1,154,154,0
2026-12-01,18,2,169,169,0
2026-12-01,18,3,104,104,0
2026-12-01,18,4,179,179,0
2026-12-01,18,5,145,145,0
2026-12-01,19,1,153,153,0
2026-12-01,19,2,184,184,0
2026-12-01,19,3,121,121,0
2026-12-01,19,4,206,206,0
2026-12-01,19,5,131,131,0
2026-12-01,20,1,98,98,0
2026-12-01,20,2,115,115,0
2026-12-01,20,3,90,90,0
2026-12-01,20,4,83,83,0
2026-12-01,20,5,117,117,0
2026-12-01,21,1,148,148,0
2026-12-01,21,2,166,75,1
2026-12-01,21,3,119,119,0
2026-12-01,21,4,157,0,1
2026-12-01,21,5,145,145,0
2026-12-01,22,1,29,29,0
2026-12-01,22,2,33,33,0
2026-12-01,22,3,22,22,0
2026-12-01,22,4,30,20,1
2026-12-01,22,5,25,25,0
2026-12-01,23,1,91,91,0
2026-12-01,23,2,141,141,0
2026-12-01,23,3,116,89,1
2026-12-01,23,4,89,89,0
2026-12-01,23,5,111,111,0
2026-12-01,24,1,84,84,0
2026-12-01,24,2,124,124,0
2026-12-01,24,3,96,96,0
2026-12-01,24,4,85,85,0
2026-12-01,24,5,91,91,0
2026-12-01,25,1,128,128,0
2026-12-01,25,2,144,144,0
2026-12-01,25,3,93,93,0
2026-12-01,25,4,115,115,0
2026-12-01,25,5,136,0,1
2026-12-02,1,1,112,112,0
2026-12-02,1,2,136,136,0
2026-12-02,1,3,106,106,0
2026-12-02,1,4,129,129,0
2026-12-02,1,5,137,137,0
2026-12-02,2,1,92,92,0
2026-12-02,2,2,100,100,0
2026-12-02,2,3,81,81,0
2026-12-02,2,4,67,67,0
2026-12-02,2,5,84,84,0
2026-12-02,3,1,156,156,0
2026-12-02,3,2,158,158,0
2026-12-02,3,3,155,0,1
2026-12-02,3,4,133,0,1
2026-12-02,3,5,120,120,0
2026-12-02,4,1,133,133,0
2026-12-02,4,2,164,164,0
2026-12-02,4,3,142,142,0
2026-12-02,4,4,113,113,0
2026-12-02,4,5,125,125,0
2026-12-02,5,1,58,58,0
2026-12-02,5,2,80,80,0
2026-12-02,5,3,46,46,0
2026-12-02,5,4,64,64,0
2026-12-02,5,5,50,50,0
2026-12-02,6,1,160,160,0
2026-12-02,6,2,204,204,0
2026-12-02,6,3,133,133,0
2026-12-02,6,4,108,108,0
2026-12-02,6,5,119,119,0
2026-12-02,7,1,50,50,0
2026-12-02,7,2,56,56,0
2026-12-02,7,3,33,33,0
2026-12-02,7,4,22,22,0
2026-12-02,7,5,37,37,0
2026-12-02,8,1,101,101,0
2026-12-02,8,2,127,127,0
2026-12-02,8,3,90,90,0
2026-12-02,8,4,99,99,0
2026-12-02,8,5,115,0,1
2026-12-02,9,1,139,139,0
2026-12-02,9,2,165,165,0
2026-12-02,9,3,117,117,0
2026-12-02,9,4,121,121,0
2026-12-02,9,5,133,133,0
2026-12-02,10,1,79,79,0
2026-12-02,10,2,97,97,0
2026-12-02,10,3,80,80,0
2026-12-02,10,4,68,68,0
2026-12-02,10,5,95,95,0
2026-12-02,11,1,82,82,0
2026-12-02,11,2,97,81,1
2026-12-02,11,3,62,0,1
2026-12-02,11,4,73,73,0
2026-12-02,11,5,112,112,0
2026-12-02,12,1,96,0,1
2026-12-02,12,2,119,119,0
2026-12-02,12,3,79,0,1
2026-12-02,12,4,111,111,0
2026-12-02,12,5,92,92,0
2026-12-02,13,1,87,87,0
2026-12-02,13,2,89,89,0
2026-12-02,13,3,79,79,0
2026-12-02,13,4,64,64,0
2026-12-02,13,5,108,99,1
2026-12-02,14,1,154,154,0
2026-12-02,14,2,207,207,0
2026-12-02,14,3,129,129,0
2026-12-02,14,4,138,138,0
2026-12-02,14,5,176,176,0
2026-12-02,15,1,83,83,0
2026-12-02,15,2,116,116,0
2026-12-02,15,3,75,75,0
2026-12-02,15,4,100,100,0
2026-12-02,15,5,86,86,0
2026-12-02,16,1,41,41,0
2026-12-02,16,2,62,62,0
2026-12-02,16,3,40,0,1
2026-12-02,16,4,53,53,0
2026-12-02,16,5,55,55,0
2026-12-02,17,1,53,53,0
2026-12-02,17,2,81,81,0
2026-12-02,17,3,33,33,0
2026-12-02,17,4,53,53,0
2026-12-02,17,5,54,54,0
2026-12-02,18,1,154,154,0
2026-12-02,18,2,179,179,0
2026-12-02,18,3,130,130,0
2026-12-02,18,4,139,139,0
2026-12-02,18,5,152,152,0
2026-12-02,19,1,174,174,0
2026-12-02,19,2,190,190,0
2026-12-02,19,3,172,172,0
2026-12-02,19,4,136,136,0
