date,drug_id,location_id,opening_stock,received_qty,dispensed_qty,closing_stock,stockout_flag
2026-09-09,17,1,266,0,50,216,0
2026-09-09,17,2,327,0,84,243,0
2026-09-09,17,3,241,198,48,391,0
2026-09-09,17,4,467,0,45,422,0
2026-09-09,17,5,552,0,54,498,0
2026-09-09,18,1,708,0,132,576,0
2026-09-09,18,2,686,0,159,527,0
2026-09-09,18,3,752,0,125,627,0
2026-09-09,18,4,1052,0,120,932,0
2026-09-09,18,5,685,999,146,1538,0
2026-09-09,19,1,401,885,149,1137,0
2026-09-09,19,2,1090,0,182,908,0
2026-09-09,19,3,185,556,126,615,0
2026-09-09,19,4,369,0,155,214,0
2026-09-09,19,5,385,1017,147,1255,0
2026-09-09,20,1,585,0,96,489,0
2026-09-09,20,2,538,0,91,447,0
2026-09-09,20,3,396,0,74,322,0
2026-09-09,20,4,340,0,73,267,0
2026-09-09,20,5,636,0,80,556,0
2026-09-09,21,1,292,1044,155,1181,0
2026-09-09,21,2,1016,0,174,842,0
2026-09-09,21,3,947,0,156,791,0
2026-09-09,21,4,380,0,110,270,0
2026-09-09,21,5,1434,0,165,1269,0
2026-09-09,22,1,186,0,26,160,0
2026-09-09,22,2,116,0,49,67,0
2026-09-09,22,3,250,0,32,218,0
2026-09-09,22,4,175,0,35,140,0
2026-09-09,22,5,264,0,23,241,0
2026-09-09,23,1,433,0,164,269,0
2026-09-09,23,2,978,0,137,841,0
2026-09-09,23,3,320,661,84,897,0
2026-09-09,23,4,105,0,105,0,1
2026-09-09,23,5,543,0,120,423,0
2026-09-09,24,1,630,0,102,528,0
2026-09-09,24,2,0,825,0,825,1
2026-09-09,24,3,379,0,60,319,0
2026-09-09,24,4,379,0,78,301,0
2026-09-09,24,5,481,0,96,385,0
2026-09-09,25,1,513,843,114,1242,0
2026-09-09,25,2,1229,0,145,1084,0
2026-09-09,25,3,667,0,83,584,0
2026-09-09,25,4,885,0,110,775,0
2026-09-09,25,5,0,783,0,783,1
2026-09-10,1,1,378,0,131,247,0
2026-09-10,1,2,833,0,145,688,0
2026-09-10,1,3,563,489,143,909,0
2026-09-10,1,4,48,697,48,697,1
2026-09-10,1,5,1152,0,107,1045,0
2026-09-10,2,1,546,0,92,454,0
2026-09-10,2,2,786,0,111,675,0
2026-09-10,2,3,669,0,61,608,0
2026-09-10,2,4,174,0,89,85,0
2026-09-10,2,5,125,457,100,482,0
2026-09-10,3,1,811,0,115,696,0
2026-09-10,3,2,1311,0,146,1165,0
2026-09-10,3,3,491,0,109,382,0
2026-09-10,3,4,1305,0,122,1183,0
2026-09-10,3,5,1068,0,125,943,0
2026-09-10,4,1,513,0,145,368,0
2026-09-10,4,2,931,0,167,764,0
2026-09-10,4,3,776,0,87,689,0
2026-09-10,4,4,1076,0,114,962,0
2026-09-10,4,5,682,0,141,541,0
2026-09-10,5,1,347,0,62,285,0
2026-09-10,5,2,0,409,0,409,1
2026-09-10,5,3,147,0,29,118,0
2026-09-10,5,4,430,0,60,370,0
2026-09-10,5,5,343,0,53,290,0
2026-09-10,6,1,1288,0,138,1150,0
2026-09-10,6,2,728,0,187,541,0
2026-09-10,6,3,139,0,132,7,0
2026-09-10,6,4,554,0,145,409,0
2026-09-10,6,5,430,819,127,1122,0
2026-09-10,7,1,34,0,34,0,1
2026-09-10,7,2,163,0,50,113,0
2026-09-10,7,3,114,0,41,73,0
2026-09-10,7,4,310,0,43,267,0
2026-09-10,7,5,221,0,40,181,0
2026-09-10,8,1,1044,0,124,920,0
2026-09-10,8,2,548,643,140,1051,0
2026-09-10,8,3,462,426,91,797,0
2026-09-10,8,4,664,0,105,559,0
2026-09-10,8,5,639,0,132,507,0
2026-09-10,9,1,1439,0,129,1310,0
2026-09-10,9,2,1261,0,180,1081,0
2026-09-10,9,3,1172,0,106,1066,0
2026-09-10,9,4,731,0,104,627,0
2026-09-10,9,5,934,0,148,786,0
2026-09-10,10,1,278,0,116,162,0
2026-09-10,10,2,339,0,98,241,0
2026-09-10,10,3,550,0,69,481,0
2026-09-10,10,4,671,0,66,605,0
2026-09-10,10,5,543,0,76,467,0
2026-09-10,11,1,420,0,86,334,0
2026-09-10,11,2,696,0,93,603,0
2026-09-10,11,3,304,0,67,237,0
2026-09-10,11,4,507,0,83,424,0
2026-09-10,11,5,310,0,79,231,0
2026-09-10,12,1,540,0,96,444,0
2026-09-10,12,2,45,0,45,0,1
2026-09-10,12,3,687,0,77,610,0
2026-09-10,12,4,621,0,89,532,0
2026-09-10,12,5,518,0,81,437,0
2026-09-10,13,1,322,0,90,232,0
2026-09-10,13,2,603,0,87,516,0
2026-09-10,13,3,372,0,71,301,0
2026-09-10,13,4,625,0,71,554,0
2026-09-10,13,5,207,0,68,139,0
2026-09-10,14,1,576,853,176,1253,0
2026-09-10,14,2,1163,0,176,987,0
2026-09-10,14,3,242,0,182,60,0
2026-09-10,14,4,908,0,166,742,0
2026-09-10,14,5,0,1053,0,1053,1
2026-09-10,15,1,25,0,25,0,1
2026-09-10,15,2,766,0,166,600,0
2026-09-10,15,3,749,0,84,665,0
2026-09-10,15,4,664,0,100,564,0
2026-09-10,15,5,557,0,118,439,0
2026-09-10,16,1,369,0,49,320,0
2026-09-10,16,2,336,0,49,287,0
2026-09-10,16,3,227,0,47,180,0
2026-09-10,16,4,197,0,54,143,0
2026-09-10,16,5,230,284,39,475,0
2026-09-10,17,1,216,386,57,545,0
2026-09-10,17,2,243,403,52,594,0
2026-09-10,17,3,391,0,35,356,0
2026-09-10,17,4,422,0,61,361,0
2026-09-10,17,5,498,0,64,434,0
2026-09-10,18,1,576,0,159,417,0
2026-09-10,18,2,527,1038,218,1347,0
2026-09-10,18,3,627,0,123,504,0
2026-09-10,18,4,932,0,171,761,0
2026-09-10,18,5,1538,0,147,1391,0
2026-09-10,19,1,1137,0,117,1020,0
2026-09-10,19,2,908,0,259,649,0
2026-09-10,19,3,615,0,115,500,0
2026-09-10,19,4,214,0,144,70,0
2026-09-10,19,5,1255,0,138,1117,0
2026-09-10,20,1,489,0,80,409,0
2026-09-10,20,2,447,0,100,347,0
2026-09-10,20,3,322,0,79,243,0
2026-09-10,20,4,267,0,81,186,0
2026-09-10,20,5,556,0,86,470,0
2026-09-10,21,1,1181,0,138,1043,0
2026-09-10,21,2,842,0,160,682,0
2026-09-10,21,3,791,0,125,666,0
2026-09-10,21,4,270,0,122,148,0
2026-09-10,21,5,1269,0,132,1137,0
2026-09-10,22,1,160,0,35,125,0
2026-09-10,22,2,67,230,35,262,0
2026-09-10,22,3,218,0,24,194,0
2026-09-10,22,4,140,158,26,272,0
2026-09-10,22,5,241,0,27,214,0
2026-09-10,23,1,269,663,128,804,0
2026-09-10,23,2,841,0,113,728,0
2026-09-10,23,3,897,0,117,780,0
2026-09-10,23,4,0,0,0,0,1
2026-09-10,23,5,423,601,102,922,0
2026-09-10,24,1,528,0,100,428,0
2026-09-10,24,2,825,0,110,715,0
2026-09-10,24,3,319,0,84,235,0
2026-09-10,24,4,301,0,81,220,0
2026-09-10,24,5,385,0,84,301,0
2026-09-10,25,1,1242,0,148,1094,0
2026-09-10,25,2,1084,0,151,933,0
2026-09-10,25,3,584,0,100,484,0
2026-09-10,25,4,775,0,117,658,0
2026-09-10,25,5,783,0,128,655,0
2026-09-11,1,1,247,0,120,127,0
2026-09-11,1,2,688,0,147,541,0
2026-09-11,1,3,909,0,96,813,0
2026-09-11,1,4,697,0,102,595,0
2026-09-11,1,5,1045,0,106,939,0
2026-09-11,2,1,454,0,129,325,0
2026-09-11,2,2,675,0,111,564,0
2026-09-11,2,3,608,0,76,532,0
2026-09-11,2,4,85,0,85,0,1
2026-09-11,2,5,482,0,97,385,0
2026-09-11,3,1,696,0,131,565,0
2026-09-11,3,2,1165,0,140,1025,0
2026-09-11,3,3,382,608,91,899,0
2026-09-11,3,4,1183,0,133,1050,0
2026-09-11,3,5,943,0,141,802,0
2026-09-11,4,1,368,0,147,221,0
2026-09-11,4,2,764,0,153,611,0
2026-09-11,4,3,689,0,121,568,0
2026-09-11,4,4,962,0,113,849,0
2026-09-11,4,5,541,907,111,1337,0
2026-09-11,5,1,285,326,68,543,0
2026-09-11,5,2,409,0,78,331,0
2026-09-11,5,3,118,0,70,48,0
2026-09-11,5,4,370,0,56,314,0
2026-09-11,5,5,290,0,66,224,0
2026-09-11,6,1,1150,0,161,989,0
2026-09-11,6,2,541,0,200,341,0
2026-09-11,6,3,7,802,7,802,1
2026-09-11,6,4,409,1041,131,1319,0
2026-09-11,6,5,1122,0,164,958,0
2026-09-11,7,1,0,332,0,332,1
2026-09-11,7,2,113,0,59,54,0
2026-09-11,7,3,73,0,40,33,0
2026-09-11,7,4,267,0,39,228,0
2026-09-11,7,5,181,0,50,131,0
2026-09-11,8,1,920,0,115,805,0
2026-09-11,8,2,1051,0,123,928,0
2026-09-11,8,3,797,0,89,708,0
2026-09-11,8,4,559,0,97,462,0
2026-09-11,8,5,507,0,93,414,0
2026-09-11,9,1,1310,0,144,1166,0
2026-09-11,9,2,1081,0,145,936,0
2026-09-11,9,3,1066,0,99,967,0
2026-09-11,9,4,627,0,113,514,0
2026-09-11,9,5,786,0,119,667,0
2026-09-11,10,1,162,0,74,88,0
2026-09-11,10,2,241,690,97,834,0
2026-09-11,10,3,481,0,64,417,0
2026-09-11,10,4,605,0,75,530,0
2026-09-11,10,5,467,0,89,378,0
2026-09-11,11,1,334,0,76,258,0
2026-09-11,11,2,603,0,88,515,0
2026-09-11,11,3,237,0,69,168,0
2026-09-11,11,4,424,0,85,339,0
2026-09-11,11,5,231,0,97,134,0
2026-09-11,12,1,444,581,75,950,0
2026-09-11,12,2,0,724,0,724,1
2026-09-11,12,3,610,0,67,543,0
2026-09-11,12,4,532,0,106,426,0
2026-09-11,12,5,437,0,91,346,0
2026-09-11,13,1,232,0,84,148,0
2026-09-11,13,2,516,0,104,412,0
2026-09-11,13,3,301,0,66,235,0
2026-09-11,13,4,554,0,74,480,0
2026-09-11,13,5,139,0,70,69,0
2026-09-11,14,1,1253,0,171,1082,0
2026-09-11,14,2,987,0,200,787,0
2026-09-11,14,3,60,852,60,852,1
2026-09-11,14,4,742,0,164,578,0
2026-09-11,14,5,1053,0,172,881,0
2026-09-11,15,1,0,0,0,0,1
2026-09-11,15,2,600,0,102,498,0
2026-09-11,15,3,665,0,89,576,0
2026-09-11,15,4,564,0,83,481,0
2026-09-11,15,5,439,0,92,347,0
2026-09-11,16,1,320,0,52,268,0
2026-09-11,16,2,287,0,55,232,0
2026-09-11,16,3,180,0,41,139,0
2026-09-11,16,4,143,0,45,98,0
2026-09-11,16,5,475,0,42,433,0
2026-09-11,17,1,545,0,60,485,0
2026-09-11,17,2,594,0,73,521,0
2026-09-11,17,3,356,0,41,315,0
2026-09-11,17,4,361,0,46,315,0
2026-09-11,17,5,434,0,47,387,0
2026-09-11,18,1,417,1106,137,1386,0
2026-09-11,18,2,1347,0,195,1152,0
2026-09-11,18,3,504,0,126,378,0
2026-09-11,18,4,761,0,134,627,0
2026-09-11,18,5,1391,0,128,1263,0
2026-09-11,19,1,1020,0,145,875,0
2026-09-11,19,2,649,0,158,491,0
2026-09-11,19,3,500,830,112,1218,0
2026-09-11,19,4,70,0,70,0,1
2026-09-11,19,5,1117,0,119,998,0
2026-09-11,20,1,409,0,73,336,0
2026-09-11,20,2,347,0,103,244,0
2026-09-11,20,3,243,0,56,187,0
2026-09-11,20,4,186,0,62,124,0
2026-09-11,20,5,470,0,89,381,0
2026-09-11,21,1,1043,0,144,899,0
2026-09-11,21,2,682,881,170,1393,0
2026-09-11,21,3,666,858,103,1421,0
2026-09-11,21,4,148,638,119,667,0
2026-09-11,21,5,1137,0,137,1000,0
2026-09-11,22,1,125,171,35,261,0
2026-09-11,22,2,262,0,32,230,0
2026-09-11,22,3,194,0,26,168,0
2026-09-11,22,4,272,0,36,236,0
2026-09-11,22,5,214,0,31,183,0
2026-09-11,23,1,804,0,98,706,0
2026-09-11,23,2,728,0,117,611,0
2026-09-11,23,3,780,0,91,689,0
2026-09-11,23,4,0,671,0,671,1
2026-09-11,23,5,922,0,114,808,0
2026-09-11,24,1,428,0,82,346,0
2026-09-11,24,2,715,0,119,596,0
2026-09-11,24,3,235,0,72,163,0
2026-09-11,24,4,220,0,89,131,0
2026-09-11,24,5,301,0,89,212,0
2026-09-11,25,1,1094,0,152,942,0
2026-09-11,25,2,933,0,147,786,0
2026-09-11,25,3,484,719,97,1106,0
2026-09-11,25,4,658,0,89,569,0
2026-09-11,25,5,655,0,135,520,0
2026-09-12,1,1,127,831,110,848,0
2026-09-12,1,2,541,736,137,1140,0
2026-09-12,1,3,813,0,103,710,0
2026-09-12,1,4,595,0,88,507,0
2026-09-12,1,5,939,0,130,809,0
2026-09-12,2,1,325,0,95,230,0
2026-09-12,2,2,564,0,123,441,0
2026-09-12,2,3,532,0,72,460,0
2026-09-12,2,4,0,454,0,454,1
2026-09-12,2,5,385,0,90,295,0
2026-09-12,3,1,565,0,125,440,0
2026-09-12,3,2,1025,0,155,870,0
2026-09-12,3,3,899,0,108,791,0
2026-09-12,3,4,1050,0,116,934,0
2026-09-12,3,5,802,0,122,680,0
2026-09-12,4,1,221,0,116,105,0
2026-09-12,4,2,611,0,168,443,0
2026-09-12,4,3,568,687,126,1129,0
2026-09-12,4,4,849,0,128,721,0
2026-09-12,4,5,1337,0,126,1211,0
2026-09-12,5,1,543,0,59,484,0
2026-09-12,5,2,331,0,65,266,0
2026-09-12,5,3,48,228,44,232,0
2026-09-12,5,4,314,0,47,267,0
2026-09-12,5,5,224,0,46,178,0
2026-09-12,6,1,989,0,149,840,0
2026-09-12,6,2,341,1407,168,1580,0
2026-09-12,6,3,802,0,136,666,0
2026-09-12,6,4,1319,0,135,1184,0
2026-09-12,6,5,958,0,157,801,0
2026-09-12,7,1,332,0,40,292,0
2026-09-12,7,2,54,0,48,6,0
2026-09-12,7,3,33,0,33,0,1
2026-09-12,7,4,228,0,55,173,0
2026-09-12,7,5,131,0,45,86,0
2026-09-12,8,1,805,0,119,686,0
2026-09-12,8,2,928,0,132,796,0
2026-09-12,8,3,708,0,90,618,0
2026-09-12,8,4,462,744,94,1112,0
2026-09-12,8,5,414,737,97,1054,0
2026-09-12,9,1,1166,0,117,1049,0
2026-09-12,9,2,936,0,147,789,0
2026-09-12,9,3,967,0,99,868,0
2026-09-12,9,4,514,0,134,380,0
2026-09-12,9,5,667,0,127,540,0
2026-09-12,10,1,88,0,81,7,0
2026-09-12,10,2,834,0,87,747,0
2026-09-12,10,3,417,0,73,344,0
2026-09-12,10,4,530,0,70,460,0
2026-09-12,10,5,378,0,75,303,0
2026-09-12,11,1,258,0,79,179,0
2026-09-12,11,2,515,0,91,424,0
2026-09-12,11,3,168,0,52,116,0
2026-09-12,11,4,339,0,82,257,0
2026-09-12,11,5,134,529,65,598,0
2026-09-12,12,1,950,0,128,822,0
2026-09-12,12,2,724,0,118,606,0
2026-09-12,12,3,543,0,81,462,0
2026-09-12,12,4,426,648,91,983,0
2026-09-12,12,5,346,0,82,264,0
2026-09-12,13,1,148,0,94,54,0
2026-09-12,13,2,412,0,117,295,0
2026-09-12,13,3,235,0,58,177,0
2026-09-12,13,4,480,0,70,410,0
2026-09-12,13,5,69,482,69,482,1
2026-09-12,14,1,1082,0,147,935,0
2026-09-12,14,2,787,0,214,573,0
2026-09-12,14,3,852,0,147,705,0
2026-09-12,14,4,578,1148,153,1573,0
2026-09-12,14,5,881,0,150,731,0
2026-09-12,15,1,0,542,0,542,1
2026-09-12,15,2,498,0,101,397,0
2026-09-12,15,3,576,0,81,495,0
2026-09-12,15,4,481,0,77,404,0
2026-09-12,15,5,347,680,99,928,0
2026-09-12,16,1,268,0,56,212,0
2026-09-12,16,2,232,0,62,170,0
2026-09-12,16,3,139,0,32,107,0
2026-09-12,16,4,98,325,82,341,0
2026-09-12,16,5,433,0,50,383,0
2026-09-12,17,1,485,0,50,435,0
2026-09-12,17,2,521,0,65,456,0
2026-09-12,17,3,315,0,40,275,0
2026-09-12,17,4,315,0,74,241,0
2026-09-12,17,5,387,0,79,308,0
2026-09-12,18,1,1386,0,126,1260,0
2026-09-12,18,2,1152,0,175,977,0
2026-09-12,18,3,378,0,124,254,0
2026-09-12,18,4,627,923,122,1428,0
2026-09-12,18,5,1263,0,144,1119,0
2026-09-12,19,1,875,0,152,723,0
2026-09-12,19,2,491,0,184,307,0
2026-09-12,19,3,1218,0,136,1082,0
2026-09-12,19,4,0,672,0,672,1
2026-09-12,19,5,998,0,128,870,0
2026-09-12,20,1,336,0,86,250,0
2026-09-12,20,2,244,693,92,845,0
2026-09-12,20,3,187,0,73,114,0
2026-09-12,20,4,124,0,78,46,0
2026-09-12,20,5,381,0,78,303,0
2026-09-12,21,1,899,0,123,776,0
2026-09-12,21,2,1393,0,205,1188,0
2026-09-12,21,3,1421,0,109,1312,0
2026-09-12,21,4,667,0,136,531,0
2026-09-12,21,5,1000,0,183,817,0
2026-09-12,22,1,261,0,36,225,0
2026-09-12,22,2,230,0,37,193,0
2026-09-12,22,3,168,0,33,135,0
2026-09-12,22,4,236,0,35,201,0
2026-09-12,22,5,183,0,33,150,0
2026-09-12,23,1,706,0,100,606,0
2026-09-12,23,2,611,0,137,474,0
2026-09-12,23,3,689,0,80,609,0
2026-09-12,23,4,671,0,93,578,0
2026-09-12,23,5,808,0,98,710,0
2026-09-12,24,1,346,513,109,750,0
2026-09-12,24,2,596,0,118,478,0
2026-09-12,24,3,163,0,68,95,0
2026-09-12,24,4,131,0,93,38,0
2026-09-12,24,5,212,672,85,799,0
2026-09-12,25,1,942,0,123,819,0
2026-09-12,25,2,786,0,149,637,0
2026-09-12,25,3,1106,0,99,1007,0
2026-09-12,25,4,569,0,111,458,0
2026-09-12,25,5,520,0,118,402,0
2026-09-13,1,1,848,0,111,737,0
2026-09-13,1,2,1140,0,134,1006,0
2026-09-13,1,3,710,0,102,608,0
2026-09-13,1,4,507,0,113,394,0
2026-09-13,1,5,809,0,104,705,0
2026-09-13,2,1,230,0,89,141,0
2026-09-13,2,2,441,0,95,346,0
2026-09-13,2,3,460,0,67,393,0
2026-09-13,2,4,454,0,86,368,0
2026-09-13,2,5,295,433,89,639,0
2026-09-13,3,1,440,0,122,318,0
2026-09-13,3,2,870,0,166,704,0
2026-09-13,3,3,791,0,114,677,0
2026-09-13,3,4,934,0,115,819,0
2026-09-13,3,5,680,0,125,555,0
2026-09-13,4,1,105,0,105,0,1
2026-09-13,4,2,443,1068,168,1343,0
2026-09-13,4,3,1129,0,88,1041,0
2026-09-13,4,4,721,0,112,609,0
2026-09-13,4,5,1211,0,133,1078,0
2026-09-13,5,1,484,0,63,421,0
2026-09-13,5,2,266,532,108,690,0
2026-09-13,5,3,232,330,44,518,0
2026-09-13,5,4,267,0,43,224,0
2026-09-13,5,5,178,0,64,114,0
2026-09-13,6,1,840,0,146,694,0
2026-09-13,6,2,1580,0,188,1392,0
2026-09-13,6,3,666,0,104,562,0
2026-09-13,6,4,1184,0,150,1034,0
2026-09-13,6,5,801,0,141,660,0
2026-09-13,7,1,292,0,39,253,0
2026-09-13,7,2,6,313,6,313,1
2026-09-13,7,3,0,0,0,0,1
2026-09-13,7,4,173,0,43,130,0
2026-09-13,7,5,86,315,50,351,0
2026-09-13,8,1,686,0,122,564,0
2026-09-13,8,2,796,0,118,678,0
2026-09-13,8,3,618,0,80,538,0
2026-09-13,8,4,1112,0,108,1004,0
2026-09-13,8,5,1054,0,91,963,0
2026-09-13,9,1,1049,0,133,916,0
2026-09-13,9,2,789,0,155,634,0
2026-09-13,9,3,868,0,96,772,0
2026-09-13,9,4,380,666,135,911,0
2026-09-13,9,5,540,577,113,1004,0
2026-09-13,10,1,7,429,7,429,1
2026-09-13,10,2,747,0,84,663,0
2026-09-13,10,3,344,0,63,281,0
2026-09-13,10,4,460,0,82,378,0
2026-09-13,10,5,303,0,65,238,0
2026-09-13,11,1,179,0,84,95,0
2026-09-13,11,2,424,0,75,349,0
2026-09-13,11,3,116,0,75,41,0
2026-09-13,11,4,257,508,69,696,0
2026-09-13,11,5,598,0,74,524,0
2026-09-13,12,1,822,0,97,725,0
2026-09-13,12,2,606,0,127,479,0
2026-09-13,12,3,462,0,78,384,0
2026-09-13,12,4,983,0,86,897,0
2026-09-13,12,5,264,441,91,614,0
2026-09-13,13,1,54,0,54,0,1
2026-09-13,13,2,295,0,96,199,0
2026-09-13,13,3,177,351,76,452,0
2026-09-13,13,4,410,0,77,333,0
2026-09-13,13,5,482,0,92,390,0
2026-09-13,14,1,935,0,158,777,0
2026-09-13,14,2,573,1091,199,1465,0
2026-09-13,14,3,705,0,115,590,0
2026-09-13,14,4,1573,0,133,1440,0
2026-09-13,14,5,731,0,147,584,0
2026-09-13,15,1,542,0,78,464,0
2026-09-13,15,2,397,0,99,298,0
2026-09-13,15,3,495,0,75,420,0
2026-09-13,15,4,404,485,84,805,0
2026-09-13,15,5,928,0,92,836,0
2026-09-13,16,1,212,0,48,164,0
2026-09-13,16,2,170,405,69,506,0
2026-09-13,16,3,107,222,58,271,0
2026-09-13,16,4,341,0,36,305,0
2026-09-13,16,5,383,0,59,324,0
2026-09-13,17,1,435,0,67,368,0
2026-09-13,17,2,456,0,73,383,0
2026-09-13,17,3,275,0,34,241,0
2026-09-13,17,4,241,0,47,194,0
2026-09-13,17,5,308,0,53,255,0
2026-09-13,18,1,1260,0,141,1119,0
2026-09-13,18,2,977,0,178,799,0
2026-09-13,18,3,254,0,103,151,0
2026-09-13,18,4,1428,0,138,1290,0
2026-09-13,18,5,1119,0,119,1000,0
2026-09-13,19,1,723,0,155,568,0
2026-09-13,19,2,307,0,179,128,0
2026-09-13,19,3,1082,0,85,997,0
2026-09-13,19,4,672,0,120,552,0
2026-09-13,19,5,870,0,116,754,0
2026-09-13,20,1,250,0,74,176,0
2026-09-13,20,2,845,0,119,726,0
2026-09-13,20,3,114,365,73,406,0
2026-09-13,20,4,46,0,46,0,1
2026-09-13,20,5,303,0,81,222,0
2026-09-13,21,1,776,0,126,650,0
2026-09-13,21,2,1188,0,163,1025,0
2026-09-13,21,3,1312,0,121,1191,0
2026-09-13,21,4,531,766,146,1151,0
2026-09-13,21,5,817,0,121,696,0
2026-09-13,22,1,225,0,33,192,0
2026-09-13,22,2,193,0,31,162,0
2026-09-13,22,3,135,0,27,108,0
2026-09-13,22,4,201,0,37,164,0
2026-09-13,22,5,150,0,34,116,0
2026-09-13,23,1,606,0,147,459,0
2026-09-13,23,2,474,696,136,1034,0
2026-09-13,23,3,609,0,101,508,0
2026-09-13,23,4,578,0,98,480,0
2026-09-13,23,5,710,0,105,605,0
2026-09-13,24,1,750,0,84,666,0
2026-09-13,24,2,478,0,100,378,0
2026-09-13,24,3,95,0,77,18,0
2026-09-13,24,4,38,0,38,0,1
2026-09-13,24,5,799,0,97,702,0
2026-09-13,25,1,819,0,134,685,0
2026-09-13,25,2,637,0,130,507,0
2026-09-13,25,3,1007,0,109,898,0
2026-09-13,25,4,458,0,104,354,0
2026-09-13,25,5,402,0,123,279,0
2026-09-14,1,1,737,0,119,618,0
2026-09-14,1,2,1006,0,151,855,0
2026-09-14,1,3,608,0,102,506,0
2026-09-14,1,4,394,0,110,284,0
2026-09-14,1,5,705,0,105,600,0
2026-09-14,2,1,141,0,93,48,0
2026-09-14,2,2,346,0,137,209,0
2026-09-14,2,3,393,0,74,319,0
2026-09-14,2,4,368,0,95,273,0
2026-09-14,2,5,639,0,84,555,0
2026-09-14,3,1,318,0,113,205,0
2026-09-14,3,2,704,1017,162,1559,0
2026-09-14,3,3,677,0,94,583,0
2026-09-14,3,4,819,0,123,696,0
2026-09-14,3,5,555,872,199,1228,0
2026-09-14,4,1,0,0,0,0,1
2026-09-14,4,2,1343,0,140,1203,0
2026-09-14,4,3,1041,0,129,912,0
2026-09-14,4,4,609,0,142,467,0
2026-09-14,4,5,1078,0,133,945,0
2026-09-14,5,1,421,0,58,363,0
2026-09-14,5,2,690,0,71,619,0
2026-09-14,5,3,518,0,48,470,0
2026-09-14,5,4,224,0,51,173,0
2026-09-14,5,5,114,308,64,358,0
2026-09-14,6,1,694,0,163,531,0
2026-09-14,6,2,1392,0,171,1221,0
2026-09-14,6,3,562,0,121,441,0
2026-09-14,6,4,1034,0,129,905,0
2026-09-14,6,5,660,967,149,1478,0
2026-09-14,7,1,253,0,52,201,0
2026-09-14,7,2,313,0,47,266,0
2026-09-14,7,3,0,0,0,0,1
2026-09-14,7,4,130,0,36,94,0
2026-09-14,7,5,351,0,47,304,0
2026-09-14,8,1,564,0,120,444,0
2026-09-14,8,2,678,0,120,558,0
2026-09-14,8,3,538,0,76,462,0
2026-09-14,8,4,1004,0,108,896,0
2026-09-14,8,5,963,0,100,863,0
2026-09-14,9,1,916,0,128,788,0
2026-09-14,9,2,634,1140,161,1613,0
2026-09-14,9,3,772,0,102,670,0
2026-09-14,9,4,911,0,100,811,0
2026-09-14,9,5,1004,0,118,886,0
2026-09-14,10,1,429,0,80,349,0
2026-09-14,10,2,663,0,114,549,0
2026-09-14,10,3,281,0,56,225,0
2026-09-14,10,4,378,0,76,302,0
2026-09-14,10,5,238,0,68,170,0
2026-09-14,11,1,95,0,94,1,0
2026-09-14,11,2,349,0,91,258,0
2026-09-14,11,3,41,361,41,361,1
2026-09-14,11,4,696,0,84,612,0
2026-09-14,11,5,524,0,62,462,0
2026-09-14,12,1,725,0,133,592,0
2026-09-14,12,2,479,811,129,1161,0
2026-09-14,12,3,384,0,86,298,0
2026-09-14,12,4,897,0,95,802,0
2026-09-14,12,5,614,0,95,519,0
2026-09-14,13,1,0,0,0,0,1
2026-09-14,13,2,199,0,106,93,0
2026-09-14,13,3,452,0,55,397,0
2026-09-14,13,4,333,374,79,628,0
2026-09-14,13,5,390,0,69,321,0
2026-09-14,14,1,777,0,167,610,0
2026-09-14,14,2,1465,0,190,1275,0
2026-09-14,14,3,590,602,122,1070,0
2026-09-14,14,4,1440,0,142,1298,0
2026-09-14,14,5,584,0,154,430,0
2026-09-14,15,1,464,0,117,347,0
2026-09-14,15,2,298,0,121,177,0
2026-09-14,15,3,420,0,81,339,0
2026-09-14,15,4,805,0,77,728,0
2026-09-14,15,5,836,0,93,743,0
2026-09-14,16,1,164,0,58,106,0
2026-09-14,16,2,506,0,53,453,0
2026-09-14,16,3,271,0,49,222,0
2026-09-14,16,4,305,0,42,263,0
2026-09-14,16,5,324,0,59,265,0
2026-09-14,17,1,368,0,34,334,0
2026-09-14,17,2,383,0,71,312,0
2026-09-14,17,3,241,0,36,205,0
2026-09-14,17,4,194,0,40,154,0
2026-09-14,17,5,255,0,50,205,0
2026-09-14,18,1,1119,0,143,976,0
2026-09-14,18,2,799,0,153,646,0
2026-09-14,18,3,151,0,115,36,0
2026-09-14,18,4,1290,0,133,1157,0
2026-09-14,18,5,1000,0,136,864,0
2026-09-14,19,1,568,0,154,414,0
2026-09-14,19,2,128,0,128,0,1
2026-09-14,19,3,997,0,120,877,0
2026-09-14,19,4,552,0,118,434,0
2026-09-14,19,5,754,0,115,639,0
2026-09-14,20,1,176,0,87,89,0
2026-09-14,20,2,726,0,87,639,0
2026-09-14,20,3,406,0,69,337,0
2026-09-14,20,4,0,0,0,0,1
2026-09-14,20,5,222,427,93,556,0
2026-09-14,21,1,650,0,146,504,0
2026-09-14,21,2,1025,0,194,831,0
2026-09-14,21,3,1191,0,101,1090,0
2026-09-14,21,4,1151,0,132,1019,0
2026-09-14,21,5,696,1044,143,1597,0
2026-09-14,22,1,192,0,39,153,0
2026-09-14,22,2,162,224,50,336,0
2026-09-14,22,3,108,0,22,86,0
2026-09-14,22,4,164,0,36,128,0
2026-09-14,22,5,116,0,40,76,0
